id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1061028997633622016,https://twitter.com/openantani/status/1061028997633622016,Fri Nov 09 22:53:20 +0000 2018,2018-11-09 22:53:20+00:00,openantani,"@aborruso @GiorgiaLodi @opendatasicilia ci sono ci sono... non del tutto, ma ci sono ;)
(confermo: grandissimo intervento!)
Ossequi",reply,,,,,2,aborruso,1060928159674236929,1317611,it,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1038699678488055808,Sun Sep 09 08:04:36 +0000 2018,False,open come se fosse antani,38,89,79,2,Italy,openantani,44,,,False
1061025953713963008,https://twitter.com/stelab_82/status/1061025953713963008,Fri Nov 09 22:41:14 +0000 2018,2018-11-09 22:41:14+00:00,stelab_82,"E come non unirsi alle lodi a @GiorgiaLodi di @openantani!
solo a #ods18 https://t.co/ikVGvZucYe",quote,,ods18,,https://twitter.com/openantani/status/1060926206982475777,11,,,,it,"Palermo, Sicily",False,5,1060926206982475777,openantani,1038699678488055808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1103363262,Sat Jan 19 10:33:57 +0000 2013,False,"Civic hacker, whatever that means",234,148,215,17,,Stefano La Barbera,395,,http://www.iovotofuorisede.it,False
1061006581448482817,https://twitter.com/G_Stagno/status/1061006581448482817,Fri Nov 09 21:24:16 +0000 2018,2018-11-09 21:24:16+00:00,G_Stagno,"#iloveyou #Palermo
Thx to @opendatasicilia 
@CostaMaurizio4 
@FPAsocial 
quando #opendata è #serendipità https://t.co/0DlXo7ibc5",original,,iloveyou Palermo opendata serendipità,https://pbs.twimg.com/media/Drlz2dMWkAIoVac.jpg,,7,,,,ht,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1061000766687768577,https://twitter.com/t_s_institute/status/1061000766687768577,Fri Nov 09 21:01:09 +0000 2018,2018-11-09 21:01:09+00:00,t_s_institute,⚡️ “(Linked) Taylor Swift Sicilia” @aborruso @vincpatruno @GiorgiaLodi @TaylorSwiftsicilia #ods18 @gpirrotta @m_stentella… https://t.co/KIubzFi1NN,original,,ods18,,https://twitter.com/i/web/status/1060983960468180992,1,,,,en,,False,0,,,,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>",3407124952,Fri Aug 07 11:05:54 +0000 2015,False,s/open data/Taylor Swift/g,1,1333,1,819,,OpenDataTaylorSwift,52185,,,False
1060997199205728256,https://twitter.com/ninokeys/status/1060997199205728256,Fri Nov 09 20:46:59 +0000 2018,2018-11-09 20:46:59+00:00,ninokeys,"Bellissimo incontro, bella gente, location di valore tante idee e Linked Open Data, thanks a @opendatasicilia 
@aborruso @dataibi @gbvitrano @picomiles @nelsonmau 

https://t.co/MHUQ8ZJV9B",original,,,,https://m.youtube.com/watch?v=yTVZmyw0J9Q,9,,,,it,,False,2,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",258012622,Sat Feb 26 19:31:59 +0000 2011,False,"Technical Content Manager @SkyUK
Passionate about Semantic Web / Linked Data research",537,145,513,5,Palermo / Lisboa / London,Antonino Lo Bue,597,,https://it.linkedin.com/in/antoninolobue,False
1060983960468180992,https://twitter.com/gzileni/status/1060983960468180992,Fri Nov 09 19:54:22 +0000 2018,2018-11-09 19:54:22+00:00,gzileni,⚡️ “(Linked) Open Data Sicilia” @aborruso @vincpatruno @GiorgiaLodi @opendatasicilia #ods18 @gpirrotta @m_stentella @G_Stagno @OdgSicilia @AndreaDEramo70 @EngineeringSpa @FPA_net @nelsonmau @FPAsocial @openantani @cirospat @letteraemme_ @flotruglio https://t.co/sR4l3fh6g2,original,,ods18,,https://twitter.com/i/moments/1060978970206842880,17,,,,en,"Palermo, Sicily",False,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",68381149,Mon Aug 24 10:54:31 +0000 2009,False,"Senior Developer, Agricoltore #digitale @agrumipuglia #opendata #api #nodejs Gruppo tecnico @netponpuglia",4199,2125,5000,161,Italia,Giuseppe Zileni,9119,,http://gioiajs.github.io,False
1060955344761958402,https://twitter.com/IngeniumTw/status/1060955344761958402,Fri Nov 09 18:00:40 +0000 2018,2018-11-09 18:00:40+00:00,IngeniumTw,Approaching the #citizen to the #PA with the #opendata is possible! @Regione_Sicilia teaches. On the occasion of (Linked) OpenData Sicilia @IngeniumTw interview @davidetaibi di @opendatasicilia.  @EngineeringSpa @TechEcon  https://t.co/p88a1G14Pl,original,,citizen PA opendata,,https://bit.ly/2OAGOpQ,1,,,,en,,False,2,,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",750619840457633793,Wed Jul 06 09:18:10 +0000 2016,False,Ingenium è il web magazine di Engineering e Tech Economy sulla Digital Transformation.,49,843,570,24,,IngeniumTw,1729,,http://www.ingenium-magazine.it,False
1060932902169534464,https://twitter.com/marcofromsicily/status/1060932902169534464,Fri Nov 09 16:31:29 +0000 2018,2018-11-09 16:31:29+00:00,marcofromsicily,"Alcune foto della splendida Sala Gialla a Palazzo dei Normanni, sede di #ods18.

Potete seguire la diretta YouTube qui: https://t.co/T3xzmYan2G https://t.co/H0TAHb7LwO",original,,ods18,https://pbs.twimg.com/media/DrkwzROX4AAzFnb.jpg https://pbs.twimg.com/media/DrkwzNzW4AAym8O.jpg https://pbs.twimg.com/media/DrkwzN8XQAA-in-.jpg https://pbs.twimg.com/media/DrkwzROXcAAH36W.jpg,https://youtu.be/yTVZmyw0J9Q,5,,,,it,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",112413094,Mon Feb 08 12:06:24 +0000 2010,False,Amo il #Marketing e l'#OpenSource. Sono il tesoriere di @industriaitasl. Il mio twitter sull'Open Source è @bus_inf.,136,569,494,97,"Palermo, Sicilia",Marco Lombardo,8622,,http://www.marcolombardo.com,False
1060932529161670656,https://twitter.com/dataibi/status/1060932529161670656,Fri Nov 09 16:30:00 +0000 2018,2018-11-09 16:30:00+00:00,dataibi,Semantic Enrichment and Interlinking  se ne parla a #ods18 grazie a @ninokeys https://t.co/zTgCBUjoX4,original,,ods18,https://pbs.twimg.com/media/Drkwga8XQAAcj_N.jpg,,7,,,,en,,False,3,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2274780686,Fri Jan 03 16:54:49 +0000 2014,False,,227,123,136,14,,Davide Taibi,259,,,False
1060928159674236929,https://twitter.com/aborruso/status/1060928159674236929,Fri Nov 09 16:12:39 +0000 2018,2018-11-09 16:12:39+00:00,aborruso,"@openantani @GiorgiaLodi @opendatasicilia Ma tu sei qui a Palermo? Se no, ti sei perso un bell'intervento!!",reply,,,,,2,openantani,1060926206982475777,1038699678488055808,it,"Palermo, Sicily",,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060926206982475777,https://twitter.com/openantani/status/1060926206982475777,Fri Nov 09 16:04:53 +0000 2018,2018-11-09 16:04:53+00:00,openantani,lodi alla bellissima @GiorgiaLodi con il suo contributo alla causa #opendata sempre a #ODS18 organizzato da @opendatasicilia https://t.co/PLNiFqtn0l,original,,opendata ODS18,https://pbs.twimg.com/media/Drkqjb7XcAA_pjL.jpg,,17,,,,it,,False,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1038699678488055808,Sun Sep 09 08:04:36 +0000 2018,False,open come se fosse antani,38,89,79,2,Italy,openantani,44,,,False
1060925733135175680,https://twitter.com/openantani/status/1060925733135175680,Fri Nov 09 16:03:00 +0000 2018,2018-11-09 16:03:00+00:00,openantani,un omaggio a @cirospat e @opendatasicilia in occasione di #ods18 https://t.co/BdkE02jgJa https://t.co/G6c6qrp0oL,original,,ods18,https://pbs.twimg.com/media/DrkVvehWkAQcCTz.jpg,http://petrusino.opendatasicilia.it/,10,,,,it,,False,4,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1038699678488055808,Sun Sep 09 08:04:36 +0000 2018,False,open come se fosse antani,38,89,79,2,Italy,openantani,44,,,False
1060924714145636352,https://twitter.com/enzolopiccolo/status/1060924714145636352,Fri Nov 09 15:58:57 +0000 2018,2018-11-09 15:58:57+00:00,enzolopiccolo,"Prestigiosi: evento, location, persone #ods18 #palermo #ars #opendata #lod #linked #od #trasparenza #opengov #ontologia  #ontopia #Sicilia #prestigio @ Palazzo dei Normanni https://t.co/Z1erSvM4hn",original,,ods18 palermo ars opendata lod linked od trasparenza opengov ontologia ontopia Sicilia prestigio,,https://www.instagram.com/p/Bp9ybGQnuC6/?utm_source=ig_twitter_share&igshid=10a7tkayr79pt,0,,,,it,,False,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",143598593,Thu May 13 22:36:58 +0000 2010,False,"What little we know, living ordinary lives",14,77,5,1,"Palermo, Italia",Enzo Lo Piccolo,300,,http://www.beegees.it,False
1060918835660886016,https://twitter.com/dataibi/status/1060918835660886016,Fri Nov 09 15:35:35 +0000 2018,2018-11-09 15:35:35+00:00,dataibi,#ods18 @letteraemme_ il dato logora chi non ce l’ha https://t.co/qOCqxbiV0n,original,,ods18,https://pbs.twimg.com/media/DrkkDXNWoAAkmP6.jpg,,11,,,,it,,False,4,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2274780686,Fri Jan 03 16:54:49 +0000 2014,False,,227,123,136,14,,Davide Taibi,259,,,False
1060912143812452352,https://twitter.com/cofficegroup/status/1060912143812452352,Fri Nov 09 15:09:00 +0000 2018,2018-11-09 15:09:00+00:00,cofficegroup,"Talking about #EUdatathon2018, #EUOpendata and #wikifood for -#ods18 with @opendatasicilia",original,,EUdatathon2018 EUOpendata wikifood ods18,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1954338079,Fri Oct 11 14:26:09 +0000 2013,False,"/*Coffice: mobile #apps for your Ideas*/ #Web #development and #mobile, made with #competence and #expertise. But most of all, made with love.
#iOS #Android #UI",116,168,171,54,"Palermo, Sicilia",Coffice,838,,http://www.cofficegroup.com/,False
1060910651676262401,https://twitter.com/GiorgiaLodi/status/1060910651676262401,Fri Nov 09 15:03:04 +0000 2018,2018-11-09 15:03:04+00:00,GiorgiaLodi,@aborruso @openantani @opendatasicilia 😂😂,reply,,,,,0,aborruso,1060844951414759429,1317611,und,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395972891,Sat Oct 22 15:06:53 +0000 2011,False,"Collaborations with @stlab_cnr. and #AgID. If you wish to know what I have done so far, you can check this out: https://t.co/3KnRFqTF5V",5656,1052,580,103,Rome,Giorgia Lodi,8247,,,False
1060910449494016002,https://twitter.com/G_Stagno/status/1060910449494016002,Fri Nov 09 15:02:16 +0000 2018,2018-11-09 15:02:16+00:00,G_Stagno,La lista della spesa come sistema comparativo alimentare in #wikifood partendo dagli #opendata di @EFSA_EU dopo #eudatathon18 al raduno #ods18 @opendatasicilia @flotruglio @hat_droid @cofficegroup https://t.co/5toGhxztQa @FPA_net @FPAsocial @massi_roma,original,,wikifood opendata eudatathon18 ods18,,https://publications.europa.eu/en/web/eudatathon/speakers,11,,,,it,,False,4,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060909653398294528,https://twitter.com/GiorgiaLodi/status/1060909653398294528,Fri Nov 09 14:59:06 +0000 2018,2018-11-09 14:59:06+00:00,GiorgiaLodi,@cirospat @opendatasicilia Chissà se le sono fischiate le orecchie 😂,reply,,,,,1,cirospat,1060908357140312065,19601283,it,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395972891,Sat Oct 22 15:06:53 +0000 2011,False,"Collaborations with @stlab_cnr. and #AgID. If you wish to know what I have done so far, you can check this out: https://t.co/3KnRFqTF5V",5656,1052,580,103,Rome,Giorgia Lodi,8247,,,False
1060908357140312065,https://twitter.com/cirospat/status/1060908357140312065,Fri Nov 09 14:53:57 +0000 2018,2018-11-09 14:53:57+00:00,cirospat,"La big al raduno di @opendatasicilia a palazzo dei Normanni #ods18 è 
#laziaPina",original,,ods18 laziaPina,,,10,,,,it,,,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",19601283,Tue Jan 27 16:54:00 +0000 2009,False,cultura:  #ICT #OpenData #DB #Maps #Digital #OpenGov #Rainforest #ServiceCoDesign #CrowdSourcing,3230,1174,898,85,,Ciro Spataro,5985,,http://cirospat.readthedocs.io,False
1060903783021113344,https://twitter.com/G_Stagno/status/1060903783021113344,Fri Nov 09 14:35:47 +0000 2018,2018-11-09 14:35:47+00:00,G_Stagno,@openantani @gpirrotta @opendatasicilia 😂😂😂,reply,,,,,0,openantani,1060901754714382336,1038699678488055808,und,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",352189182,Wed Aug 10 08:12:11 +0000 2011,False,,741,303,967,28,Roma,G. Roberta Stagno,1104,,,False
1060903746299985922,https://twitter.com/OpenContent_IT/status/1060903746299985922,Fri Nov 09 14:35:38 +0000 2018,2018-11-09 14:35:38+00:00,OpenContent_IT,"A Palermo per il #ods2018, raduno dedicato ai #linked #opendata e al #websemantico organizzato da @opendatasicilia.

Si parla di come strutturare e produrre dati pubblici secondo i formati previsti dagli standard internazionali.

#mappingtool #openpa 

Grazie @cirospat https://t.co/TUYs0C2lAF",quote,,ods2018 linked opendata websemantico mappingtool openpa,,https://twitter.com/cirospat/status/1060870181184892929,16,,,,it,,False,6,1060870181184892929,cirospat,19601283,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",529562963,Mon Mar 19 17:35:52 +0000 2012,False,Native-Structured Content for #ContentGeeks; #OpenPA #AziendaOPEN #eZPublish #HeadlessCMS,158,230,367,11,"Trento, Trentino-Alto Adige",Opencontent,752,,http://www.opencontent.it,False
1060903074489950208,https://twitter.com/opendatasicilia/status/1060903074489950208,Fri Nov 09 14:32:58 +0000 2018,2018-11-09 14:32:58+00:00,opendatasicilia,"Ecco la diretta streaming del nostro raduno #ods18
sempre grazie a @FPAsocial
e @FPA_net https://t.co/UK4415gXn1",original,,ods18,,http://bit.ly/2Plg8yH,2,,,,it,,False,3,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2696489514,Thu Jul 31 20:02:25 +0000 2014,False,@opendatasicilia e' una iniziativa civica che si propone di far conoscere e diffondere la cultura dell'open government e le prassi dell'open data in Sicilia,340,1209,675,54,Sicilia,opendatasicilia,1526,,http://opendatasicilia.it/,False
1060902503112495104,https://twitter.com/imatranga/status/1060902503112495104,Fri Nov 09 14:30:42 +0000 2018,2018-11-09 14:30:42+00:00,imatranga,IDRA open data federation platform presentata da Martino Maggio @EngineeringSpa a #ods18 per supportare la fruizione degli #OpenData @blocker99 https://t.co/fE7dEERCxe,original,,ods18 OpenData,https://pbs.twimg.com/media/DrkVMfyWwAAP-Z6.jpg,,9,,,,it,,False,5,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",250618108,Fri Feb 11 13:10:29 +0000 2011,False,I like looking at IT research results from a different perspective to find the way to present them to the outside world,170,55,84,10,Italy,Isabel,282,,,False
1060902101696593923,https://twitter.com/cuginacometa/status/1060902101696593923,Fri Nov 09 14:29:06 +0000 2018,2018-11-09 14:29:06+00:00,cuginacometa,@FPAsocial @PalazzoNormanni @cirospat @aborruso @opendatasicilia @CostaMaurizio4 @GiorgiaLodi https://t.co/XSlyOimHOs,reply,,,https://pbs.twimg.com/media/DrkU1bHW4AYdCkT.jpg,,0,FPAsocial,1060847740152885250,5828432,und,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",247055138,Fri Feb 04 00:30:32 +0000 2011,False,"#ijf17 ijf16 Press. journalist. #GiornaleDiSicilia #tech & AppleAddict. jailbreaker. Compulsive traveller⛵️. Without King or Kindom. Hope kills, kill her.",2649,461,757,11,Perugia,CUGINA COMETA ,6562,,http://www.economysicilia.it,False
1060901754714382336,https://twitter.com/openantani/status/1060901754714382336,Fri Nov 09 14:27:43 +0000 2018,2018-11-09 14:27:43+00:00,openantani,un omaggio a @gpirrotta e @opendatasicilia in occasione di #ODS18 https://t.co/soOGvD7XSX #opendata #FOIA https://t.co/WgSKBMYPvC,original,,ODS18 opendata FOIA,https://pbs.twimg.com/media/DrkUfX1W4AUtoql.jpg,http://www.foiapop.it/,9,,,,it,,False,3,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1038699678488055808,Sun Sep 09 08:04:36 +0000 2018,False,open come se fosse antani,38,89,79,2,Italy,openantani,44,,,False
1060901110821634049,https://twitter.com/cuginacometa/status/1060901110821634049,Fri Nov 09 14:25:10 +0000 2018,2018-11-09 14:25:10+00:00,cuginacometa,@EngineeringSpa @opendatasicilia Convegno Linked Open Data Sicilia #assembleaRegionaleSiciliana #ARS #ontopia #OPENdataSicilia #openArs #Foia @OdgSicilia @GiorgiaLodi @aborruso @gpirrotta #Palermo #ods18 #PalazzoNormanni  diretta online: https://t.co/isZE2t2KvA https://t.co/doJ42rZSln,reply,,assembleaRegionaleSiciliana ARS ontopia OPENdataSicilia openArs Foia Palermo ods18 PalazzoNormanni,https://pbs.twimg.com/media/DrkT7hnW4AAjujW.jpg,https://youtu.be/tTAiD4eTDyw,1,EngineeringSpa,1060583925796532233,2397497832,it,"Palermo, Sicily",False,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",247055138,Fri Feb 04 00:30:32 +0000 2011,False,"#ijf17 ijf16 Press. journalist. #GiornaleDiSicilia #tech & AppleAddict. jailbreaker. Compulsive traveller⛵️. Without King or Kindom. Hope kills, kill her.",2649,461,757,11,Perugia,CUGINA COMETA ,6562,,http://www.economysicilia.it,False
1060900980773060611,https://twitter.com/dataibi/status/1060900980773060611,Fri Nov 09 14:24:39 +0000 2018,2018-11-09 14:24:39+00:00,dataibi,#ods18 si riparte il pomeriggio con le aziende @AndreaDEramo70 SAS e Martino Maggio @EngineeringSpa https://t.co/k8q6H0r7I4,original,,ods18,https://pbs.twimg.com/media/DrkTzm8XQAAtDJt.jpg,,7,,,,it,,False,5,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2274780686,Fri Jan 03 16:54:49 +0000 2014,False,,227,123,136,14,,Davide Taibi,259,,,False
1060895162241609730,https://twitter.com/cirospat/status/1060895162241609730,Fri Nov 09 14:01:31 +0000 2018,2018-11-09 14:01:31+00:00,cirospat,"@aborruso @opendatasicilia Grazie a tutte le persone di @opendatasicilia che stanno facendo un pezzettino per far riuscire bene questo raduno #ods18
@giuragu @nelsonmau @aborruso Nazareno @gpirrotta @dataibi......",reply,,ods18,,,6,aborruso,1060894161266769920,1317611,it,,,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",19601283,Tue Jan 27 16:54:00 +0000 2009,False,cultura:  #ICT #OpenData #DB #Maps #Digital #OpenGov #Rainforest #ServiceCoDesign #CrowdSourcing,3230,1174,898,85,,Ciro Spataro,5985,,http://cirospat.readthedocs.io,False
1060894715665620992,https://twitter.com/aborruso/status/1060894715665620992,Fri Nov 09 13:59:45 +0000 2018,2018-11-09 13:59:45+00:00,aborruso,"@CrespiDaniele @MarinaGalluzzo @GianniDominici @opendatasicilia @nelsonmau È fatto così, ma si fa volere bene!",reply,,,,,1,CrespiDaniele,1060885503862550533,321630247,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060894395917045760,https://twitter.com/aborruso/status/1060894395917045760,Fri Nov 09 13:58:29 +0000 2018,2018-11-09 13:58:29+00:00,aborruso,Una cosa bella di #ods18 ? Avermi fatto incontrare @AndreaDEramo70,original,,ods18,,,4,,,,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060894327998689280,https://twitter.com/FPA_net/status/1060894327998689280,Fri Nov 09 13:58:12 +0000 2018,2018-11-09 13:58:12+00:00,FPA_net,"Seconda parte dell'evento a Palermo dedicato agli #OpenData, sempre in diretta https://t.co/1ew1GwlIz9
@opendatasicilia @cirospat @aborruso",original,,OpenData,,https://youtu.be/yTVZmyw0J9Q,8,,,,it,,False,8,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3224559125,Thu Apr 30 14:14:28 +0000 2015,False,#innovazionesociale #startup #opendata  #agendadigitale #smartcity #opengov  #sharingeconomy #vitadaredazione @icitylab_fpa @Digital360Group,10549,3252,645,257,"Roma, Lazio",RedazioneFPA,13597,,http://www.forumpa.it,False
1060894161266769920,https://twitter.com/aborruso/status/1060894161266769920,Fri Nov 09 13:57:33 +0000 2018,2018-11-09 13:57:33+00:00,aborruso,Grazie a @cirospat per il supporto di ogni tipo al raduno di @opendatasicilia #ods18,original,,ods18,,,11,,,,it,,,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1317611,Fri Mar 16 22:17:36 +0000 2007,False,The Cat in the Hat Can Map This and That! #data #maps #GIS #baci #condivisione. Orgoglioso di essere presidente di @ondatait,7583,2243,2424,186,Palermo,Andrea Borruso,13247,,https://medium.com/tantotanto,False
1060887612737683457,https://twitter.com/LuigiRosati/status/1060887612737683457,Fri Nov 09 13:31:31 +0000 2018,2018-11-09 13:31:31+00:00,LuigiRosati,L'#informazione prodotta dai cittadini e la #conoscenza sono sempre di più messi a disposizione delle PA per l'innovazione | @FPAsocial a Raduno @opendatasicilia #opendata | Segui la diretta https://t.co/1qbMRXTeA0,original,,informazione conoscenza opendata,,http://my.sociabble.com/qzHjUdMu1d,0,,,,it,,False,0,,,,"<a href=""https://app.sociabble.com"" rel=""nofollow"">SociabbleApp</a>",50259955,Wed Jun 24 09:18:19 +0000 2009,False,"bids & tenders expert, european funds rain maker, training specialist, LSP facilitator. amatorial cook, screenwriter. father and husband. first of all: human.",1431,342,690,12,"Rome, Italy",luigi rosati,1311,,http://www.luigirosati.com,False
1060885503862550533,https://twitter.com/CrespiDaniele/status/1060885503862550533,Fri Nov 09 13:23:09 +0000 2018,2018-11-09 13:23:09+00:00,CrespiDaniele,@MarinaGalluzzo @GianniDominici @opendatasicilia @nelsonmau si distrae e non segue gli interventi ! Riprendetelo,reply,,,,,3,MarinaGalluzzo,1060863412408934400,1012989822,it,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",321630247,Tue Jun 21 21:51:51 +0000 2011,False,Working on ICT since 1985. Interested on #eGov #eID #DigitalAgenda #OpenGov #OpenData #IoT #BigData #digitalpayment Views are mine. RT # endorsment,3693,835,546,182,"Milan, Italy",Daniele Crespi,10569,,http://about.me/daniele.crespi,False
1060870181184892929,https://twitter.com/cirospat/status/1060870181184892929,Fri Nov 09 12:22:15 +0000 2018,2018-11-09 12:22:15+00:00,cirospat,@OpenContent_IT + @fragleria a #ods18 sullo sportello unico digitale europeo e su come adottare vocabolari controllati negli applicativi gestionali della #PA https://t.co/VpAMudCsxD,original,,ods18 PA,https://pbs.twimg.com/media/Drj3zN7WkAA60vD.jpg,,12,OpenContent_IT,,529562963,it,,False,3,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",19601283,Tue Jan 27 16:54:00 +0000 2009,False,cultura:  #ICT #OpenData #DB #Maps #Digital #OpenGov #Rainforest #ServiceCoDesign #CrowdSourcing,3230,1174,898,85,,Ciro Spataro,5985,,http://cirospat.readthedocs.io,False
1060866527291940864,https://twitter.com/noordungp/status/1060866527291940864,Fri Nov 09 12:07:44 +0000 2018,2018-11-09 12:07:44+00:00,noordungp,#ods18: #FrancescaGleria su #DigitalSingleGatewayRegulation,original,,ods18 FrancescaGleria DigitalSingleGatewayRegulation,,,2,,,,und,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1550271426,Thu Jun 27 10:24:49 +0000 2013,False,"#Computerengineer, #linux lover, #pythoneer, #OpenData & #LinkedData enthusiast,  #swimming through life. Personal opinions only.",9340,220,556,10,Gorica/Görz/Gorizia/Gurize,Paolo Posillipo,5566,,,False
1060865904395857926,https://twitter.com/dataibi/status/1060865904395857926,Fri Nov 09 12:05:16 +0000 2018,2018-11-09 12:05:16+00:00,dataibi,#ods18 @cirospat @fragleria Gabriele Francescotto - Trentino e Sicilia insieme per “Digital Single Gateway Regulation” https://t.co/fTdOTtNOyu,original,,ods18,https://pbs.twimg.com/media/Drjz6KWWoAUJ5FV.jpg,,10,,,,it,,False,5,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2274780686,Fri Jan 03 16:54:49 +0000 2014,False,,227,123,136,14,,Davide Taibi,259,,,False
1060864941106909184,https://twitter.com/FPA_net/status/1060864941106909184,Fri Nov 09 12:01:26 +0000 2018,2018-11-09 12:01:26+00:00,FPA_net,L'#informazione prodotta dai cittadini e la #conoscenza sono sempre di più messi a disposizione delle PA per l'innovazione | @FPAsocial a Raduno @opendatasicilia #opendata | Segui la diretta https://t.co/6WxMFAY0d6,original,,informazione conoscenza opendata,,https://bit.ly/2qBvtMH,9,,,,it,,False,5,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3224559125,Thu Apr 30 14:14:28 +0000 2015,False,#innovazionesociale #startup #opendata  #agendadigitale #smartcity #opengov  #sharingeconomy #vitadaredazione @icitylab_fpa @Digital360Group,10549,3252,645,257,"Roma, Lazio",RedazioneFPA,13597,,http://www.forumpa.it,False
